v8-version,4,6,85,31,0
code-creation,Handler,3,0xe02c6430500,120,"An IC handler from the snapshot"
code-creation,Stub,2,0xe02c6430580,510,"FastNewContextStub"
code-creation,Handler,3,0xe02c6430780,220,"An IC handler from the snapshot"
code-creation,StoreIC,9,0xe02c6430860,123,"A store IC from the snapshot"
code-creation,StoreIC,9,0xe02c64308e0,123,"A store IC from the snapshot"
code-creation,StoreIC,9,0xe02c6430960,123,"A store IC from the snapshot"
code-creation,StoreIC,9,0xe02c64309e0,123,"A store IC from the snapshot"
code-creation,Builtin,4,0xe02c6430a60,115,"Illegal"
code-creation,Builtin,4,0xe02c6430ae0,569,"JSConstructStubGeneric"
code-creation,Builtin,4,0xe02c6430d20,115,"RestrictedFunctionPropertiesThrower"
code-creation,Builtin,4,0xe02c6430da0,115,"EmptyFunction"
code-creation,Builtin,4,0xe02c6430e20,500,"StringConstructCode"
code-creation,Builtin,4,0xe02c6431020,123,"ArrayCode"
code-creation,Builtin,4,0xe02c64310a0,158,"CompileLazy"
code-creation,Builtin,4,0xe02c6431140,115,"ArrayPush"
code-creation,Builtin,4,0xe02c64311c0,115,"ArrayPop"
code-creation,Builtin,4,0xe02c6431240,115,"ArrayShift"
code-creation,Builtin,4,0xe02c64312c0,115,"ArrayUnshift"
code-creation,Builtin,4,0xe02c6431340,115,"ArraySlice"
code-creation,Builtin,4,0xe02c64313c0,115,"ArraySplice"
code-creation,Builtin,4,0xe02c6431440,115,"ArrayConcat"
code-creation,Builtin,4,0xe02c64314c0,120,"HandleApiCall"
code-creation,Builtin,4,0xe02c6431540,120,"HandleApiCallConstruct"
code-creation,Builtin,4,0xe02c64315c0,115,"HandleApiCallAsFunction"
code-creation,Builtin,4,0xe02c6431640,115,"HandleApiCallAsConstructor"
code-creation,Builtin,4,0xe02c64316c0,115,"RestrictedStrictArgumentsPropertiesThrower"
code-creation,Builtin,4,0xe02c6431740,186,"InOptimizationQueue"
code-creation,Builtin,4,0xe02c6431800,268,"JSConstructStubForDerived"
code-creation,Builtin,4,0xe02c6431920,439,"JSConstructStubApi"
code-creation,Builtin,4,0xe02c6431ae0,260,"JSEntryTrampoline"
code-creation,Builtin,4,0xe02c6431c00,239,"JSConstructEntryTrampoline"
code-creation,Builtin,4,0xe02c6431d00,236,"InterpreterEntryTrampoline"
code-creation,Builtin,4,0xe02c6431e00,100,"InterpreterExitTrampoline"
code-creation,Builtin,4,0xe02c6431e80,170,"CompileOptimized"
code-creation,Builtin,4,0xe02c6431f40,170,"CompileOptimizedConcurrent"
code-creation,Builtin,4,0xe02c6432000,212,"NotifyDeoptimized"
code-creation,Builtin,4,0xe02c64320e0,222,"NotifySoftDeoptimized"
code-creation,Builtin,4,0xe02c64321c0,222,"NotifyLazyDeoptimized"
code-creation,Builtin,4,0xe02c64322a0,196,"NotifyStubFailure"
code-creation,Builtin,4,0xe02c6432380,196,"NotifyStubFailureSaveDoubles"
code-creation,Builtin,4,0xe02c6432460,122,"KeyedLoadIC_Miss"
code-creation,Builtin,4,0xe02c64324e0,123,"StoreIC_Miss"
code-creation,Builtin,4,0xe02c6432560,123,"KeyedStoreIC_Miss"
code-creation,LoadIC,6,0xe02c64325e0,134,"A load IC from the snapshot"
code-creation,KeyedLoadIC,7,0xe02c6432680,1054,"A keyed load IC from the snapshot"
code-creation,StoreIC,9,0xe02c6432aa0,136,"A store IC from the snapshot"
code-creation,KeyedStoreIC,10,0xe02c6432b40,123,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,10,0xe02c6432bc0,123,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,10,0xe02c6432c40,3272,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,10,0xe02c6433920,123,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,10,0xe02c64339a0,123,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,10,0xe02c6433a20,3282,"A keyed store IC from the snapshot"
code-creation,Builtin,4,0xe02c6434700,449,"FunctionCall"
code-creation,Builtin,4,0xe02c64348e0,488,"FunctionApply"
code-creation,Builtin,4,0xe02c6434ae0,488,"ReflectApply"
code-creation,Builtin,4,0xe02c6434ce0,333,"ReflectConstruct"
code-creation,Builtin,4,0xe02c6434e40,116,"InternalArrayCode"
code-creation,Builtin,4,0xe02c6434ec0,178,"OnStackReplacement"
code-creation,Builtin,4,0xe02c6434f80,113,"InterruptCheck"
code-creation,Builtin,4,0xe02c6435000,165,"OsrAfterStackCheck"
code-creation,Builtin,4,0xe02c64350c0,113,"StackCheck"
code-creation,Builtin,4,0xe02c6435140,206,"MarkCodeAsToBeExecutedOnce"
code-creation,Builtin,4,0xe02c6435220,206,"MarkCodeAsExecutedOnce"
code-creation,Builtin,4,0xe02c6435300,197,"MarkCodeAsExecutedTwice"
code-creation,Builtin,4,0xe02c64353e0,197,"MakeQuadragenarianCodeYoungAgainOddMarking"
code-creation,Builtin,4,0xe02c64354c0,197,"MakeQuadragenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,4,0xe02c64355a0,197,"MakeQuinquagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,4,0xe02c6435680,197,"MakeQuinquagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,4,0xe02c6435760,197,"MakeSexagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,4,0xe02c6435840,197,"MakeSexagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,4,0xe02c6435920,197,"MakeSeptuagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,4,0xe02c6435a00,197,"MakeSeptuagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,4,0xe02c6435ae0,197,"MakeOctogenarianCodeYoungAgainOddMarking"
code-creation,Builtin,4,0xe02c6435bc0,197,"MakeOctogenarianCodeYoungAgainEvenMarking"
code-creation,Handler,3,0xe02c6435ca0,120,"An IC handler from the snapshot"
code-creation,Handler,3,0xe02c6435d20,120,"An IC handler from the snapshot"
code-creation,Handler,3,0xe02c6435da0,120,"An IC handler from the snapshot"
code-creation,Handler,3,0xe02c6435e20,120,"An IC handler from the snapshot"
code-creation,Handler,3,0xe02c6435ea0,121,"An IC handler from the snapshot"
code-creation,Handler,3,0xe02c6435f20,121,"An IC handler from the snapshot"
code-creation,Handler,3,0xe02c6435fa0,278,"An IC handler from the snapshot"
code-creation,Handler,3,0xe02c64360c0,278,"An IC handler from the snapshot"
code-creation,Handler,3,0xe02c64361e0,350,"An IC handler from the snapshot"
code-creation,Builtin,4,0xe02c6436340,199,"Return_DebugBreak"
code-creation,Builtin,4,0xe02c6436420,197,"Slot_DebugBreak"
code-creation,Builtin,4,0xe02c6436500,97,"PlainReturn_LiveEdit"
code-creation,Builtin,4,0xe02c6436580,137,"FrameDropper_LiveEdit"
tick,0xbfbe70,21686,0,0x0,1
tick,0xae0693,22746,0,0x0,4
code-creation,LazyCompile,4,0xe02c6430a60,115,"Object",0x31534ff45e98,
code-creation,LazyCompile,4,0xe02c6430d20,115,"ThrowTypeError",0x31534ff462d0,
code-creation,LazyCompile,4,0xe02c6430da0,115," :1:1",0x31534ff463a0,
code-creation,LazyCompile,4,0xe02c6430a60,115,"",0x31534ff46640,
code-creation,LazyCompile,4,0xe02c6430a60,115,"Symbol",0x31534ff46f90,
code-creation,LazyCompile,4,0xe02c6430a60,115,"Number",0x31534ff470a8,
code-creation,LazyCompile,4,0xe02c6430a60,115,"Function",0x31534ff471c0,
code-creation,LazyCompile,4,0xe02c6430a60,115,"RegExp",0x31534ff47580,
code-creation,LazyCompile,4,0xe02c6430a60,115,"String",0x31534ff47728,
code-creation,LazyCompile,4,0xe02c6430a60,115,"Boolean",0x31534ff47868,
code-creation,LazyCompile,4,0xe02c6431020,123,"Array",0x31534ff47bc0,
code-creation,LazyCompile,4,0xe02c6430a60,115,"Date",0x31534ff47cd8,
code-creation,LazyCompile,4,0xe02c6430a60,115,"",0x31534ff47f28,
code-creation,LazyCompile,4,0xe02c6430a60,115,"",0x31534ff4fa90,
code-creation,LazyCompile,4,0xe02c6430a60,115,"",0x31534ff509e8,
code-creation,LazyCompile,4,0xe02c6430a60,115,"",0x31534ff63cb8,
code-creation,LazyCompile,4,0xe02c6430a60,115,"",0x31534ff63d48,
code-creation,LazyCompile,4,0xe02c6434e40,116,"InternalArray",0x31534ff68298,
code-creation,LazyCompile,4,0xe02c6431020,123,"Array",0x31534ff6ed00,
code-creation,LazyCompile,4,0xe02c64312c0,115,"unshift",0x31534ff6ee08,
code-creation,LazyCompile,4,0xe02c6431340,115,"slice",0x31534ff6eeb8,
code-creation,LazyCompile,4,0xe02c6430a60,115,"OpaqueReference",0x31534ff79178,
code-creation,LazyCompile,4,0xe02c6434e40,116,"InternalPackedArray",0x31534ff7e858,
code-creation,LazyCompile,4,0xe02c6430d20,115,"ThrowTypeError",0x31534ff7f748,
code-creation,LazyCompile,4,0xe02c6434700,449,"call",0x31534ff7f7f8,
code-creation,LazyCompile,4,0xe02c64348e0,488,"apply",0x31534ff7f8a8,
code-creation,LazyCompile,4,0xe02c6430da0,115," :1:1",0x31534ff7f978,
code-creation,LazyCompile,4,0xe02c6430a60,115,"",0x31534ff7fae0,
code-creation,LazyCompile,4,0xe02c6430a60,115,"JSON",0x31534ff81890,
code-creation,LazyCompile,4,0xe02c6430a60,115,"Math",0x31534ff9aa98,
code-creation,LazyCompile,4,0xe02c6430a60,115,"Arguments",0x31534ff9c9e0,
code-creation,LazyCompile,4,0xe02c64316c0,115,"ThrowTypeError",0x31534ff9cac8,
code-creation,LazyCompile,4,0xe02c64315c0,115,"",0x31534ff9cb58,
code-creation,LazyCompile,4,0xe02c6431640,115,"",0x31534ff9cbe8,
code-creation,LazyCompile,4,0xe02c6430a60,115,"",0x31534ff9cc78,
code-creation,LazyCompile,4,0xe02c64313c0,115,"splice",0x31534ff9e4d8,
code-creation,LazyCompile,4,0xe02c6431240,115,"shift",0x31534ff9e568,
code-creation,LazyCompile,4,0xe02c6431140,115,"push",0x31534ff9e5f8,
code-creation,LazyCompile,4,0xe02c64311c0,115,"pop",0x31534ff9e688,
code-creation,LazyCompile,4,0xe02c6431440,115,"concat",0x31534ff9e718,
tick,0x7f6617843486,23824,0,0x0,3
code-creation,Function,0,0xe02c6436620,372," native harmony-spread.js:4:10",0x31534ffe4950,~
code-creation,Script,0,0xe02c64367a0,284,"native harmony-spread.js",0x31534ffe4a98,~
code-creation,Function,0,0xe02c64368c0,540," native harmony-object.js:2:10",0x31534ffe4fc8,~
code-creation,Script,0,0xe02c6436ae0,244,"native harmony-object.js",0x31534ffe5108,~
code-creation,LazyCompile,0,0xe02c6436be0,268,"Import native prologue.js:16:16",0x31534ff9cd98,~
tick,0x7f6617767897,24877,0,0x2e3b6c0,2,0xca0620,0xe02c6436a93
code-creation,LazyCompile,0,0xe02c6436d00,752,"InstallFunctions native prologue.js:48:26",0x31534ff9d6e0,~
code-disable-optimization,"SAR","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0xe02c6437000,652,"SAR native runtime.js:248:13",0x31534ff6b938,
code-disable-optimization,"ADD","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0xe02c64372a0,956,"ADD native runtime.js:110:13",0x31534ff6a860,
code-creation,LazyCompile,0,0xe02c6437660,404,"SetFunctionName native prologue.js:27:25",0x31534ff9d448,~
code-creation,Function,0,0xe02c6437800,484," native harmony-object-observe.js:2:10",0x31534ffe5ba8,~
code-creation,Script,0,0xe02c6437a00,244,"native harmony-object-observe.js",0x31534ffe5ce8,~
code-creation,LazyCompile,0,0xe02c6437b00,1128,"PostExperimentals native prologue.js:155:27",0x31534ff9df78,~
code-creation,LazyCompile,0,0xe02c6437f80,268," native harmony-object.js:7:18",0x31534ffe4e18,~
code-creation,LazyCompile,0,0xe02c64380a0,444," native v8natives.js:27:34",0x31534ff5bcd0,~
tick,0x7f6617ab83b0,25945,0,0xbe2a02,2,0xca0620,0xe02c6437c8e
tick,0x919623,26994,0,0x0,2
tick,0xc378c3,28060,0,0x0,2
tick,0xd18890,29137,0,0x0,2
code-creation,Function,0,0xe02c6438260,3228," node.js:10:10",0x31534fff07b0,~
code-creation,Script,0,0xe02c6438f00,244,"node.js",0x31534fff08f8,~
code-creation,LazyCompile,0,0xe02c6439000,1424,"WeakMap native weak-collection.js:8:28",0x31534ff9c1a0,~
tick,0xc25d9e,30203,1,0xe193f0,3,0x93e0b0,0xe02c643898e
code-creation,LazyCompile,0,0xe02c64395a0,484,"some native array.js:987:19",0x31534ff665d8,~
tick,0xc0821b,31293,0,0x2de24a0,2,0xca0620,0xe02c6438bf3
code-disable-optimization,"SHR","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0xe02c64397a0,444,"SHR native runtime.js:266:13",0x31534ff6bb48,
code-creation,LazyCompile,0,0xe02c6439960,1528,"InnerArraySome native array.js:967:24",0x31534ff66508,~
code-disable-optimization,"IN","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0xe02c6439f60,644,"IN native runtime.js:277:12",0x31534ff6bd48,
code-creation,LazyCompile,0,0xe02c643a200,476," node.js:948:58",0x31534ffefe88,~
code-creation,LazyCompile,0,0xe02c643a3e0,428,"RegExp native regexp.js:36:27",0x31534ff7e700,~
code-creation,LazyCompile,0,0xe02c643a5a0,1164,"DoConstructRegExp native regexp.js:20:27",0x31534ff7d1c0,~
code-creation,LazyCompile,0,0xe02c643aa40,556,"ToString native runtime.js:453:18",0x31534ff6ca78,~
code-creation,Handler,3,0xe02c643ac80,141,"$toString"
tick,0xc08211,32317,0,0x2de24a0,2,0xca0620,0xe02c643a38e,0xe02c6439e1a,0xe02c643973a,0xe02c6438bf3
code-creation,LazyCompile,0,0xe02c643ad20,980,"match native string.js:122:23",0x31534ff79e30,~
code-creation,Stub,2,0xe02c643b100,1801,"RecordWriteStub"
code-creation,Stub,2,0xe02c643b820,923,"RegExpExecStub"
code-creation,Stub,2,0xe02c643bbc0,714,"RegExpConstructResultStub"
code-creation,LazyCompile,0,0xe02c643bea0,1048,"RegExpExecNoTests native regexp.js:62:27",0x31534ff7d5b0,~
code-creation,RegExp,5,0xe02c643c2c0,1028,"^--expose[-_]internals$"
code-creation,Stub,14,0xe02c643c6e0,204,"ToBooleanStub(Null)"
tick,0xd1025d,33378,0,0x0,2,0xca0620,0xe02c6438eb5
code-creation,LazyCompile,0,0xe02c643c7c0,6548,"startup node.js:13:19",0x31534ffeeec8,~
code-creation,LazyCompile,0,0xe02c643e160,916,"NativeModule.require node.js:916:34",0x31534ffefc90,~
code-creation,LazyCompile,0,0xe02c643e500,244,"NativeModule.getCached node.js:940:36",0x31534ffefd38,~
code-creation,Stub,14,0xe02c643e600,204,"ToBooleanStub(Undefined)"
code-creation,LazyCompile,0,0xe02c643e6e0,284,"NativeModule.exists node.js:944:33",0x31534ffefde0,~
code-creation,LazyCompile,0,0xe02c643e800,516,"hasOwnProperty native v8natives.js:111:30",0x31534ff564f0,~
code-creation,LazyCompile,0,0xe02c643ea20,276,"ToName native runtime.js:466:16",0x31534ff6cc68,~
code-creation,Stub,11,0xe02c643eb40,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0xe02c643ebc0,340,"NativeModule node.js:906:24",0x31534ffef168,~
code-creation,Stub,11,0xe02c643ed20,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0xe02c643eda0,260,"NativeModule.cache node.js:995:42",0x31534fff0340,~
tick,0x7f6617840ced,34437,0,0x919f5e,2,0xca0620,0xe02c643e4ba,0xe02c643c89b,0xe02c6438eb5
code-creation,LazyCompile,0,0xe02c643eec0,692,"NativeModule.compile node.js:982:44",0x31534fff0298,~
code-creation,LazyCompile,0,0xe02c643f180,244,"NativeModule.getSource node.js:969:36",0x31534fff0128,~
code-creation,LazyCompile,0,0xe02c643f280,332,"NativeModule.wrap node.js:973:31",0x31534fff01d0,~
code-creation,Stub,11,0xe02c643f3e0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0xe02c643f460,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0xe02c643f4e0,308,"runInThisContext node.js:901:28",0x31534ffef0c0,~
tick,0xd52328,35491,1,0xe32800,2,0x93d1a0,0xe02c643f587,0xe02c643f07e,0xe02c643e4ba,0xe02c643c89b,0xe02c6438eb5
code-creation,Stub,2,0xe02c643f620,510,"FastNewContextStub"
code-creation,Function,0,0xe02c643f820,2212," events.js:1:11",0x31534fff8700,~
code-creation,Script,0,0xe02c64400e0,244,"events.js",0x31534fff8840,~
code-creation,Handler,3,0xe02c64401e0,161,"undefined"
code-creation,LazyCompile,0,0xe02c64402a0,532,"create native v8natives.js:757:22",0x31534ff59960,~
code-creation,LazyCompile,0,0xe02c64404c0,1180,"defineProperties native v8natives.js:801:32",0x31534ff59d78,~
tick,0xc471c8,36543,0,0xffffffff00000042,2,0xca0620,0xe02c644060a,0xe02c6440464,0xe02c643c9e7,0xe02c6438eb5
code-creation,LazyCompile,0,0xe02c6440960,1380,"GetOwnEnumerablePropertyNames native v8natives.js:783:39",0x31534ff59c98,~
code-creation,Stub,3,0xe02c6440ee0,300,"LoadFastElementStub"
code-creation,LazyCompile,0,0xe02c6441020,2188,"ToPropertyDescriptor native v8natives.js:237:30",0x31534ff57400,~
code-creation,LazyCompile,0,0xe02c64418c0,508,"PropertyDescriptor native v8natives.js:284:28",0x31534ff57878,~
code-creation,Handler,3,0xe02c6441ac0,141,"$toName"
code-creation,LazyCompile,0,0xe02c6441b60,268,"PropertyDescriptor_SetValue native v8natives.js:315:48",0x31534ff5be58,~
code-creation,LazyCompile,0,0xe02c6441c80,300,"IsInconsistentDescriptor native v8natives.js:198:34",0x31534ff570d0,~
code-creation,LazyCompile,0,0xe02c6441dc0,388,"IsAccessorDescriptor native v8natives.js:186:30",0x31534ff56c10,~
code-creation,LazyCompile,0,0xe02c6441f60,252,"PropertyDescriptor_HasGetter native v8natives.js:363:50",0x31534ff5d298,~
code-creation,LazyCompile,0,0xe02c6442060,252,"PropertyDescriptor_HasSetter native v8natives.js:373:50",0x31534ff5d5d8,~
code-creation,LazyCompile,0,0xe02c6442160,572,"DefineOwnProperty native v8natives.js:633:27",0x31534ff590e8,~
tick,0xc484d2,37615,0,0x7fffc2952090,2,0xca0620,0xe02c644237b,0xe02c644082d,0xe02c6440464,0xe02c643c9e7,0xe02c6438eb5
code-creation,LazyCompile,0,0xe02c6506000,8132,"DefineObjectProperty native v8natives.js:464:30",0x31534ff582e8,~
code-creation,LazyCompile,0,0xe02c6507fe0,932,"ConvertDescriptorArrayToDescriptor native v8natives.js:377:44",0x31534ff579a0,~
code-creation,LazyCompile,0,0xe02c65083a0,252,"PropertyDescriptor_HasEnumerable native v8natives.js:332:58",0x31534ff5c588,~
code-disable-optimization,"BIT_OR","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0xe02c65084a0,444,"BIT_OR native runtime.js:197:16",0x31534ff6b348,
code-creation,LazyCompile,0,0xe02c6508660,252,"PropertyDescriptor_HasConfigurable native v8natives.js:350:62",0x31534ff5ccc0,~
code-creation,LazyCompile,0,0xe02c6508760,388,"IsDataDescriptor native v8natives.js:190:26",0x31534ff56dc8,~
code-creation,LazyCompile,0,0xe02c6508900,252,"PropertyDescriptor_HasValue native v8natives.js:322:48",0x31534ff5c120,~
code-creation,LazyCompile,0,0xe02c6508a00,252,"PropertyDescriptor_HasWritable native v8natives.js:342:54",0x31534ff5c9d0,~
code-creation,LazyCompile,0,0xe02c6508b00,252,"PropertyDescriptor_GetValue native v8natives.js:319:48",0x31534ff5bfa0,~
code-creation,LazyCompile,0,0xe02c6508c00,500,"set __proto__ native v8natives.js:940:24",0x31534ff5a570,~
tick,0x7f66177723e0,38671,0,0x7f661775d250,2,0xca0620,0xe02c643c9ff,0xe02c6438eb5
code-creation,LazyCompile,0,0xe02c6508e00,284,"EventEmitter events.js:5:22",0x31534fff76e8,~
code-creation,Stub,2,0xe02c6508f20,397,"InstanceofStub"
code-creation,LazyCompile,0,0xe02c65090c0,1012,"EventEmitter.init events.js:23:29",0x31534fff7d78,~
code-creation,LazyCompile,0,0xe02c65094c0,212,"getPrototypeOf native v8natives.js:653:30",0x31534ff59398,~
code-creation,Stub,12,0xe02c65095a0,677,"CompareICStub"
code-creation,LazyCompile,0,0xe02c6509860,596,"startup.setupProcessObject node.js:179:40",0x31534ffef210,~
tick,0xaf0280,43279,0,0x0,1
tick,0xff04d1,43987,0,0x0,1
code-creation,LazyCompile,0,0xe02c6509ac0,1244,"Uint32Array native typedarray.js:764:32",0x31534ff8edf8,~
code-creation,Stub,12,0xe02c6509fa0,677,"CompareICStub"
code-creation,LazyCompile,0,0xe02c650a260,724,"Uint32ArrayConstructByLength native typedarray.js:718:38",0x31534ff88410,~
code-creation,LazyCompile,0,0xe02c650a540,436,"ToPositiveInteger native runtime.js:545:27",0x31534ff6d3e0,~
code-creation,Stub,12,0xe02c650a700,195,"CompareICStub"
code-disable-optimization,"MUL","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0xe02c650a7e0,444,"MUL native runtime.js:164:13",0x31534ff6adf8,
code-creation,LazyCompile,0,0xe02c650a9a0,492,"ArrayBuffer native arraybuffer.js:15:32",0x31534ff8fc38,~
code-creation,LazyCompile,0,0xe02c650aba0,244,"startup.processFatal node.js:247:34",0x31534ffef558,~
code-creation,LazyCompile,0,0xe02c650aca0,676,"startup.globalVariables node.js:211:37",0x31534ffef2b8,~
code-creation,Handler,3,0xe02c650af60,171,"global"
code-creation,Stub,3,0xe02c650b020,116,"LoadFieldStub"
tick,0xb3b67d,45051,0,0x7fffc2952060,0,0xbb9fc0,0xe02c643e2ea,0xe02c650ae93,0xe02c643cb35,0xe02c6438eb5
code-creation,Stub,3,0xe02c650b0a0,120,"LoadConstantStub"
code-creation,Stub,2,0xe02c650b120,1258,"NameDictionaryLookupStub"
code-creation,Handler,3,0xe02c650b620,585,"hasOwnProperty"
code-creation,Handler,3,0xe02c650b880,164,"push"
code-creation,Handler,3,0xe02c650b940,192,"filename"
code-creation,StoreIC,9,0xe02c650ba00,134,"filename"
code-creation,Handler,3,0xe02c650baa0,192,"id"
code-creation,StoreIC,9,0xe02c650bb60,134,"id"
code-creation,Handler,3,0xe02c650bc00,192,"exports"
code-creation,StoreIC,9,0xe02c650bcc0,134,"exports"
code-creation,Handler,3,0xe02c650bd60,192,"loaded"
code-creation,StoreIC,9,0xe02c650be20,134,"loaded"
code-creation,Handler,3,0xe02c650bec0,164,"cache"
